boosting_rounds,wrmsse,mae,rmse,actual_mean,prediction_mean,minimum_prediction,maximum_prediction,non_finite_predictions,negative_predictions,prediction_rows,evaluation_seconds,fold,demand_type,stage,fit_train_end,validation_start,validation_end
250,1.5067322530067757,0.970299584589832,3.6195794776622425,1.050892857142857,0.6477940059529751,0.001831581350415945,9.34345531463623,0,0,5600,0.5059178001247346,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
300,1.494478357324099,0.9714892298145943,3.6229923533260635,1.050892857142857,0.6537479669910681,0.0012891688384115696,9.644620895385742,0,0,5600,0.49654640001244843,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
350,1.486930794848969,0.9754198682603809,3.6273794358947065,1.050892857142857,0.6551041103104113,0.000864477944560349,9.722756385803223,0,0,5600,0.5002105999737978,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
400,1.4735229987307887,0.9784133494779859,3.630385656766042,1.050892857142857,0.6636749836441803,0.0005978280678391457,9.93621826171875,0,0,5600,0.5166800001170486,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
450,1.4874492269311221,0.9791079398214164,3.633559182507588,1.050892857142857,0.6593624057898185,0.0005102789145894349,10.048959732055664,0,0,5600,0.4862506000790745,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
500,1.4793924341354525,0.9792874761722228,3.6342599727601415,1.050892857142857,0.6629467554226149,0.00034262819099240005,10.164856910705566,0,0,5600,0.5075332999695092,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
550,1.4645237123981458,0.9810547650853603,3.63375645046872,1.050892857142857,0.6708060335150315,0.00024739946820773184,10.307270050048828,0,0,5600,0.5174807000439614,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
600,1.4564239620725556,0.9828362851636406,3.635554276265465,1.050892857142857,0.6795017235350652,0.0001783280895324424,10.342151641845703,0,0,5600,0.5277838001493365,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
650,1.4584989764970087,0.9854183517663867,3.6362561563276534,1.050892857142857,0.6801967152845074,0.00010682021093089134,10.343971252441406,0,0,5600,0.5255563999526203,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
700,1.4629303675548142,0.9844220138347632,3.6369829350255376,1.050892857142857,0.6780331534212746,9.578041499480605e-05,10.408065795898438,0,0,5600,0.5241441999096423,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
750,1.465926191402198,0.9857621853234663,3.6394647001884137,1.050892857142857,0.6795908254697782,8.790101855993271e-05,10.224469184875488,0,0,5600,0.5240860998164862,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
760,1.4646195061957439,0.9862002356488886,3.6393914125006273,1.050892857142857,0.6805999067664367,8.486702427035198e-05,10.22211742401123,0,0,5600,0.5100958999246359,4,intermittent,refined,2016-02-28,2016-02-29,2016-03-27
770,1.461347405827157,0.9857937308175003,3.639147850257157,1.050892857142857,0.6816320586718003,8.762665675021708e-05,10.234515190124512,0,0,5600,0.5246296999976039,4,intermittent,refined,2016-02-28,2016-02-29,2016-03-27
780,1.4669790548435744,0.9858306808561104,3.639867676924332,1.050892857142857,0.6794026308159651,8.682798215886578e-05,10.222183227539062,0,0,5600,0.5199684998951852,4,intermittent,refined,2016-02-28,2016-02-29,2016-03-27
790,1.462981312977885,0.9867805423477889,3.64108550366207,1.050892857142857,0.6820086425648709,8.6893756815698e-05,10.355425834655762,0,0,5600,0.5110281000379473,4,intermittent,refined,2016-02-28,2016-02-29,2016-03-27
800,1.450380763844649,0.9867718015102608,3.64179722892492,1.050892857142857,0.6896036685843371,8.950350456871092e-05,10.565417289733887,0,0,5600,0.5192698000464588,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
810,1.4496631021332842,0.9872312857066027,3.640721273577783,1.050892857142857,0.6893857815342537,7.067060505505651e-05,10.598780632019043,0,0,5600,0.5183118998538703,4,intermittent,refined,2016-02-28,2016-02-29,2016-03-27
820,1.4533014803684938,0.9868838311537027,3.6402107907344536,1.050892857142857,0.6867431467871367,7.160833047237247e-05,10.617633819580078,0,0,5600,0.5246680998243392,4,intermittent,refined,2016-02-28,2016-02-29,2016-03-27
830,1.4558244985803968,0.9860870638783841,3.6384808973258136,1.050892857142857,0.6857550350808729,7.090188591973856e-05,10.612407684326172,0,0,5600,0.5130917001515627,4,intermittent,refined,2016-02-28,2016-02-29,2016-03-27
840,1.4665674361168963,0.9847031357901921,3.637851804529855,1.050892857142857,0.6786497152680854,7.215145160444081e-05,10.301993370056152,0,0,5600,0.5357320997864008,4,intermittent,refined,2016-02-28,2016-02-29,2016-03-27
850,1.4719849620735102,0.985054651912547,3.6384348279935064,1.050892857142857,0.6758977481233419,7.322368037421256e-05,10.27719783782959,0,0,5600,0.47676309989765286,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
900,1.4699922086618324,0.9873989095483362,3.641653122315216,1.050892857142857,0.6786339199208214,6.405921885743737e-05,10.441853523254395,0,0,5600,0.5380144999362528,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
950,1.470569536475269,0.9879511097328461,3.644494535177539,1.050892857142857,0.678881502778756,5.020140815759078e-05,10.383971214294434,0,0,5600,0.5455442999955267,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
1000,1.4804203550289277,0.9878191071320134,3.644074705038758,1.050892857142857,0.6743958926374028,3.5484987165546045e-05,10.355635643005371,0,0,5600,0.526098599890247,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
1100,1.5104785026322434,0.9872459410783365,3.651387739011423,1.050892857142857,0.6618322140889001,2.6075362256960943e-05,11.457539558410645,0,0,5600,0.5127117999363691,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
1200,1.511540215377741,0.9889526951790037,3.652810139673571,1.050892857142857,0.664952367251613,1.4726806512044277e-05,11.622663497924805,0,0,5600,0.5137263000942767,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
1300,1.5250290439598615,0.9907872860426545,3.656536226530044,1.050892857142857,0.659520597019706,1.0031341844296549e-05,11.635403633117676,0,0,5600,0.5334473999682814,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
1400,1.5303104039413418,0.990637324282225,3.6506983691039614,1.050892857142857,0.6549125557912163,7.990250196598936e-06,10.489119529724121,0,0,5600,0.5488934000022709,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
1500,1.5505457452685087,0.9906949624938131,3.6476892292249903,1.050892857142857,0.6446523032861439,3.8589018913626205e-06,10.071131706237793,0,0,5600,0.5294090998359025,4,intermittent,coarse,2016-02-28,2016-02-29,2016-03-27
25,1.4810760537739918,1.5178624998751495,2.740783961541967,1.6926785714285715,1.2448324677055436,0.1953955739736557,5.513032913208008,0,0,5600,0.46611269982531667,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
50,1.4058789404900025,1.4051060079656807,2.5546520602184954,1.6926785714285715,1.238032159502618,0.05231562629342079,9.329017639160156,0,0,5600,0.485045799985528,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
75,1.24773155864875,1.3700016634744991,2.428029635360474,1.6926785714285715,1.3147985024144873,0.0418115071952343,13.111374855041504,0,0,5600,0.46238779998384416,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
100,1.1444594733083575,1.3574969751268093,2.370588398026439,1.6926785714285715,1.3659616762120277,0.033857107162475586,16.369911193847656,0,0,5600,0.5077030998654664,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
125,1.0865530277574813,1.3595827354740218,2.3521940736824303,1.6926785714285715,1.4075250252944949,0.029085302725434303,17.777408599853516,0,0,5600,0.4910703001078218,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
150,1.048630902079587,1.3629475363367236,2.3463411577541353,1.6926785714285715,1.4367172654342306,0.026355799287557602,18.253015518188477,0,0,5600,0.46816819999367,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
175,1.0103846561905754,1.3679067810086,2.3417236176852008,1.6926785714285715,1.4696084589823815,0.02490500919520855,18.471271514892578,0,0,5600,0.48165039997547865,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
200,0.9827462102051635,1.3719486643783083,2.3397892606571014,1.6926785714285715,1.497784084280221,0.024090347811579704,18.740299224853516,0,0,5600,0.5344818001613021,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
250,0.956410877664576,1.375695295752625,2.340241258687566,1.6926785714285715,1.5303620691221607,0.019729208201169968,19.18736457824707,0,0,5600,0.5023258000146598,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
300,0.9235270446677162,1.3836844822178993,2.3358442065910827,1.6926785714285715,1.5672342790124405,0.017047209665179253,19.511266708374023,0,0,5600,0.4535376001149416,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
310,0.9215138918732944,1.3845622067449481,2.3354779210432928,1.6926785714285715,1.5717362933901937,0.017834732308983803,19.15436553955078,0,0,5600,0.4987718998454511,4,lumpy,refined,2016-02-28,2016-02-29,2016-03-27
320,0.922828006837817,1.3828625863015518,2.3340116083106532,1.6926785714285715,1.5673634814979909,0.017600644379854202,19.307157516479492,0,0,5600,0.5128033000510186,4,lumpy,refined,2016-02-28,2016-02-29,2016-03-27
330,0.9220899623706211,1.3812624402294336,2.333523496713348,1.6926785714285715,1.5687290955650885,0.016320394352078438,19.25827980041504,0,0,5600,0.5156604000367224,4,lumpy,refined,2016-02-28,2016-02-29,2016-03-27
340,0.9168039838314967,1.3825972420712267,2.332976932930786,1.6926785714285715,1.5772774896142072,0.015926597639918327,19.475740432739258,0,0,5600,0.5003051001112908,4,lumpy,refined,2016-02-28,2016-02-29,2016-03-27
350,0.9106403370775928,1.3848314294649753,2.333979045297754,1.6926785714285715,1.5877739282336552,0.014477834105491638,19.324031829833984,0,0,5600,0.5075385000091046,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
360,0.9153695144934709,1.3859373942469912,2.3358339736701987,1.6926785714285715,1.5839644908871768,0.013675328344106674,19.29709815979004,0,0,5600,0.5236785998567939,4,lumpy,refined,2016-02-28,2016-02-29,2016-03-27
370,0.9125546717034448,1.387827737123506,2.3375990509759963,1.6926785714285715,1.5894519676015313,0.01403140090405941,19.649547576904297,0,0,5600,0.5536259000655264,4,lumpy,refined,2016-02-28,2016-02-29,2016-03-27
380,0.9088564221242321,1.388379753940639,2.3372758994299563,1.6926785714285715,1.5947748503383317,0.01380778569728136,19.749582290649414,0,0,5600,0.4970581999514252,4,lumpy,refined,2016-02-28,2016-02-29,2016-03-27
390,0.9095788029337193,1.387373863011765,2.334650063047163,1.6926785714285715,1.5919903765041714,0.012288039550185204,19.74797248840332,0,0,5600,0.5092500001192093,4,lumpy,refined,2016-02-28,2016-02-29,2016-03-27
400,0.9135801118536997,1.3887980786898906,2.3391555206385326,1.6926785714285715,1.5921216552912456,0.01134856604039669,19.519832611083984,0,0,5600,0.4855346002150327,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
450,0.9161509374545675,1.3873817370018722,2.3364073881250786,1.6926785714285715,1.5908720187911032,0.010412530042231083,19.012868881225586,0,0,5600,0.48939430015161633,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
500,0.9129983535741988,1.3885731042090006,2.337910331710301,1.6926785714285715,1.589801509715284,0.009311397559940815,19.588117599487305,0,0,5600,0.4988203998655081,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
550,0.9132911101395433,1.3875187332562304,2.3389494452839523,1.6926785714285715,1.5810608004891713,0.007110361009836197,19.627437591552734,0,0,5600,0.5117037000600249,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
600,0.9185310985940853,1.3867082844580623,2.3432129455187574,1.6926785714285715,1.5809341795063145,0.005616088397800922,19.10966682434082,0,0,5600,0.5304576000198722,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
650,0.9120118572438056,1.387621623106201,2.345949341964436,1.6926785714285715,1.5880691824806854,0.005495304707437754,19.137584686279297,0,0,5600,0.5190345998853445,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
700,0.9356514635629313,1.385650888007367,2.354465209404607,1.6926785714285715,1.570547156800915,0.005775210913270712,18.141929626464844,0,0,5600,0.5346522000618279,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
750,0.935585608859846,1.3832070357763275,2.3508364734472984,1.6926785714285715,1.5684780135622713,0.00502899382263422,17.960468292236328,0,0,5600,0.4898481999989599,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
800,0.9279606597263564,1.3811761687105588,2.3445128805705715,1.6926785714285715,1.5690745104042747,0.004140965174883604,19.53075408935547,0,0,5600,0.5353529001586139,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
850,0.9367590602900234,1.3934346276107161,2.3638119850135966,1.6926785714285715,1.5740548713190532,0.003583122044801712,18.888029098510742,0,0,5600,0.5003672998864204,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
900,0.9474365807953828,1.3870210174289033,2.3627064667343474,1.6926785714285715,1.5576856626488733,0.0029413208831101656,19.784231185913086,0,0,5600,0.515449499944225,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
950,0.956347342324444,1.3839270384853755,2.35707303558285,1.6926785714285715,1.5507675359254687,0.002713774563744664,20.060684204101562,0,0,5600,0.5336855999194086,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
1000,0.961732370797163,1.383220717277935,2.355184478985422,1.6926785714285715,1.5495292412533308,0.001117787091061473,20.082626342773438,0,0,5600,0.5375876999460161,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
1100,0.9900152381896381,1.3910923736472927,2.38635793734737,1.6926785714285715,1.529244454646032,0.0008462037076242268,20.783252716064453,0,0,5600,0.5415915998164564,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
1200,1.0190400737367546,1.384931849561908,2.3813512167420408,1.6926785714285715,1.4988624670069113,0.0005613218527287245,17.518407821655273,0,0,5600,0.5444217999465764,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
1300,1.009499283480614,1.39131004861688,2.404755916366275,1.6926785714285715,1.50181218503859,0.0004780266899615526,20.007102966308594,0,0,5600,0.5636567999608815,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
1400,1.013742202172235,1.3880248351848525,2.405184320710688,1.6926785714285715,1.4936030819991304,0.0002710104454308748,18.31801986694336,0,0,5600,0.5334427999332547,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
1500,1.02794548307926,1.3905815225394769,2.4139435747265487,1.6926785714285715,1.4843059019228244,0.00020542180573102087,18.04584503173828,0,0,5600,0.5380524999927729,4,lumpy,coarse,2016-02-28,2016-02-29,2016-03-27
25,1.0418095740898188,3.501039052584342,6.553184364822836,6.124464285714286,5.150822363133941,0.696539044380188,25.090782165527344,0,0,5600,0.4964603998232633,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
50,0.8413328771285686,2.7408134802830006,4.657928750494383,6.124464285714286,5.265462203746927,0.15277913212776184,45.0423469543457,0,0,5600,0.4835888999514282,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
75,0.7246218771241757,2.536372958081109,4.044122193964362,6.124464285714286,5.510787622484245,0.07336919754743576,58.29814910888672,0,0,5600,0.49894180009141564,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
100,0.6847186398239506,2.5128421963232435,3.9446026297090224,6.124464285714286,5.629742736703317,0.05225485563278198,62.85146713256836,0,0,5600,0.4889789998997003,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
125,0.6736841025684335,2.505954310717061,3.92448448511117,6.124464285714286,5.672150843808693,0.035575684159994125,63.637718200683594,0,0,5600,0.5035690998192877,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
150,0.667143332517694,2.5115026248978185,3.922826406306983,6.124464285714286,5.7031027400706495,0.022241901606321335,64.11640930175781,0,0,5600,0.48824570002034307,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
175,0.6562468843900886,2.5081885827515675,3.912670035517558,6.124464285714286,5.750980053347469,0.014907901175320148,65.15609741210938,0,0,5600,0.47920030006207526,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
200,0.6465926639247705,2.512362323051119,3.9121968166419867,6.124464285714286,5.801662206582924,0.008840113878250122,65.41161346435547,0,0,5600,0.4706655000336468,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
250,0.6326770531560859,2.518226399069037,3.912066409405519,6.124464285714286,5.867826422434217,0.003940570168197155,65.6641845703125,0,0,5600,0.4779590000398457,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
300,0.6258760570335722,2.522084156938903,3.9105829243531036,6.124464285714286,5.920011879947643,0.001412100624293089,65.85354614257812,0,0,5600,0.5010190999601036,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
350,0.619741788177419,2.5247272949444857,3.908454910409175,6.124464285714286,5.973401217068256,0.0004660198756027967,66.1017074584961,0,0,5600,0.47260889993049204,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
360,0.6195982813930265,2.5276593229817497,3.9156780541161065,6.124464285714286,5.978791103740482,0.00043025746708735824,66.05828094482422,0,0,5600,0.4961604999843985,4,smooth,refined,2016-02-28,2016-02-29,2016-03-27
370,0.6192033127723556,2.528266745921963,3.915610267893021,6.124464285714286,5.986691080637782,0.0004133413021918386,66.11620330810547,0,0,5600,0.493189400061965,4,smooth,refined,2016-02-28,2016-02-29,2016-03-27
380,0.6192819031311705,2.526532618506961,3.9123527526912714,6.124464285714286,5.984873203994191,0.00036235060542821884,66.1202392578125,0,0,5600,0.5135973999276757,4,smooth,refined,2016-02-28,2016-02-29,2016-03-27
390,0.6193149581587836,2.5283617068815873,3.916024087489191,6.124464285714286,5.99443326962446,0.0003733725461643189,66.19213104248047,0,0,5600,0.5131598999723792,4,smooth,refined,2016-02-28,2016-02-29,2016-03-27
400,0.6185225190336855,2.5240623922031955,3.9103469998398515,6.124464285714286,5.990603812900808,0.0002882201806642115,66.07331085205078,0,0,5600,0.5088784000836313,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
410,0.6193996843891348,2.5237301336694458,3.912024792327498,6.124464285714286,5.995250861641143,0.0002853272308129817,66.19806671142578,0,0,5600,0.493880300084129,4,smooth,refined,2016-02-28,2016-02-29,2016-03-27
420,0.6194903517158477,2.52627165073901,3.9144283357448355,6.124464285714286,5.998280140009779,0.0002583734458312392,66.03236389160156,0,0,5600,0.4965121999848634,4,smooth,refined,2016-02-28,2016-02-29,2016-03-27
430,0.6193114841212926,2.5260553737316878,3.9132326037642775,6.124464285714286,6.004877633676302,0.00021578275482170284,66.12443542480469,0,0,5600,0.5288947001099586,4,smooth,refined,2016-02-28,2016-02-29,2016-03-27
440,0.6202093537021434,2.5271440362837034,3.920387481140348,6.124464285714286,6.003471155103,0.00016725411114748567,66.09344482421875,0,0,5600,0.5079556000418961,4,smooth,refined,2016-02-28,2016-02-29,2016-03-27
450,0.6197292680547554,2.5273996879384426,3.919782229817325,6.124464285714286,6.005630891309081,0.000177580674062483,66.12235260009766,0,0,5600,0.5264618000946939,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
500,0.6252230682730604,2.5304723109492233,3.9204286766577807,6.124464285714286,6.000245922624072,9.454337123315781e-05,66.05116271972656,0,0,5600,0.5001016999594867,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
550,0.6228697526549786,2.5334263167838658,3.923738923915127,6.124464285714286,6.015950123696869,7.915563037386164e-05,66.03733825683594,0,0,5600,0.49571079993620515,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
600,0.620627328980649,2.5363455095038763,3.922375508490636,6.124464285714286,6.026743243016047,5.245536522124894e-05,66.24142456054688,0,0,5600,0.5113695000763983,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
650,0.6237611034823678,2.5339268401210497,3.9293665071060575,6.124464285714286,5.990711732567124,3.451743759796955e-05,66.35115051269531,0,0,5600,0.49975430010817945,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
700,0.6288645886322229,2.5316819675684377,3.9348877639621054,6.124464285714286,5.990956642646485,3.223629028070718e-05,66.3574447631836,0,0,5600,0.4964115999173373,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
750,0.6286425715944639,2.5330110781739226,3.9332067261279935,6.124464285714286,6.005621335239331,2.0114632206968963e-05,66.29216766357422,0,0,5600,0.49082749988883734,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
800,0.6313216254470037,2.5386510246015725,3.9426360364297675,6.124464285714286,6.006587997561821,1.5854573575779796e-05,66.2931137084961,0,0,5600,0.4900834998115897,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
850,0.6331193553496067,2.548061986362546,3.9507180545590477,6.124464285714286,6.017384352265165,1.0443566679896321e-05,66.5462646484375,0,0,5600,0.5296747998800129,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
900,0.6350878376799027,2.54652394688856,3.955187097243263,6.124464285714286,5.9860923033722635,8.223495569836814e-06,66.60032653808594,0,0,5600,0.543537899851799,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
950,0.640621094710171,2.544537438037165,3.956770379126033,6.124464285714286,5.971513044736931,7.619305506523233e-06,66.6473159790039,0,0,5600,0.5489028999581933,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
1000,0.6493806377005902,2.547519808868308,3.964780648232714,6.124464285714286,5.947011678822017,6.4594437390042e-06,66.71488189697266,0,0,5600,0.5555549999698997,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
1100,0.6451987028192375,2.5548692388951135,3.9690004574287716,6.124464285714286,5.957712065425919,3.0006760880496586e-06,66.95220184326172,0,0,5600,0.5493399000260979,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
1200,0.6562902654613969,2.5518930728412834,3.967341632205576,6.124464285714286,5.897459681865951,2.1330420167942066e-06,66.9744644165039,0,0,5600,0.5452986001037061,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
1300,0.6609290392261167,2.5530080896068004,3.9661776541359046,6.124464285714286,5.884086381960707,2.2259464458329603e-06,66.94540405273438,0,0,5600,0.5571519997902215,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
1400,0.6692463575135121,2.5606903693527974,3.9795019358252413,6.124464285714286,5.865255520875156,1.6411127035098616e-06,66.80805969238281,0,0,5600,0.5495804999954998,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
1500,0.6707580262228174,2.558302082801565,3.9849211271393794,6.124464285714286,5.846701534533365,8.167771738953888e-07,66.75306701660156,0,0,5600,0.539300600066781,4,smooth,coarse,2016-02-28,2016-02-29,2016-03-27
25,1.0735711938172547,3.8706108449612344,6.342577146214157,5.747857142857143,5.6792859102572715,0.867654025554657,26.098379135131836,0,0,5600,0.4260159998666495,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
50,0.8532367198881968,3.519580478210534,5.647136335353644,5.747857142857143,5.487640738689474,0.3145922124385834,43.269168853759766,0,0,5600,0.43442949978634715,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
75,0.7062074820151758,3.44681827409459,5.412596037874559,5.747857142857143,5.593662574637149,0.24802154302597046,51.554222106933594,0,0,5600,0.42536229989491403,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
100,0.6736191947603275,3.453202054122729,5.370260414793905,5.747857142857143,5.712291090557618,0.21130023896694183,55.46733474731445,0,0,5600,0.4229617000091821,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
110,0.6588463295465122,3.4600471706369094,5.36751586053423,5.747857142857143,5.751909450920564,0.19358763098716736,56.06333923339844,0,0,5600,0.5261697999667376,5,erratic,refined,2016-03-27,2016-03-28,2016-04-24
120,0.6588509218470462,3.466035336665809,5.36830915640956,5.747857142857143,5.777862250299326,0.19059142470359802,56.110862731933594,0,0,5600,0.4601567001082003,5,erratic,refined,2016-03-27,2016-03-28,2016-04-24
125,0.6575758309015329,3.4704896231394793,5.368817706484266,5.747857142857143,5.807408702168614,0.18639764189720154,56.12614440917969,0,0,5600,0.44586560013704,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
130,0.6469648391138004,3.4770675208353037,5.364795347509792,5.747857142857143,5.838621052411784,0.07708192616701126,56.05724334716797,0,0,5600,0.4895629999227822,5,erratic,refined,2016-03-27,2016-03-28,2016-04-24
140,0.6460904931188762,3.4841927042523664,5.360484689869775,5.747857142857143,5.8921377084856585,0.18029461801052094,57.49191665649414,0,0,5600,0.48656039987690747,5,erratic,refined,2016-03-27,2016-03-28,2016-04-24
150,0.6447701367353782,3.4879937971622814,5.359453992391577,5.747857142857143,5.9135049698422,0.06753605604171753,56.14520263671875,0,0,5600,0.4464469999074936,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
160,0.6448143161022616,3.4973299613648225,5.357187568201089,5.747857142857143,5.975235878841153,0.06338763236999512,56.368953704833984,0,0,5600,0.49161070003174245,5,erratic,refined,2016-03-27,2016-03-28,2016-04-24
170,0.6464316383863764,3.497609953804474,5.357320121909516,5.747857142857143,5.9876009423591725,0.05772572010755539,57.194091796875,0,0,5600,0.46592569979839027,5,erratic,refined,2016-03-27,2016-03-28,2016-04-24
175,0.6461214503140705,3.495977228543987,5.353215951598133,5.747857142857143,5.989165155870973,0.0561426542699337,57.63709259033203,0,0,5600,0.4356357001233846,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
180,0.6456073303136373,3.497241086250038,5.353676507409608,5.747857142857143,5.991907657047601,0.05926937237381935,57.7067756652832,0,0,5600,0.4762281998991966,5,erratic,refined,2016-03-27,2016-03-28,2016-04-24
190,0.6463683566172882,3.5040925194496024,5.356254488755676,5.747857142857143,6.020004601346861,0.05490582436323166,58.19424819946289,0,0,5600,0.48984169983305037,5,erratic,refined,2016-03-27,2016-03-28,2016-04-24
200,0.6479098900347576,3.5110875012386322,5.360693029498754,5.747857142857143,6.050724164415816,0.054931122809648514,58.49409866333008,0,0,5600,0.4308325999882072,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
250,0.6636091880249543,3.5381228615044216,5.3701951130261305,5.747857142857143,6.181706429115231,0.04934423789381981,59.3288688659668,0,0,5600,0.4590304000303149,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
300,0.6759038747956131,3.5486253990113203,5.381177780489179,5.747857142857143,6.233416934235554,0.03815635293722153,59.53574752807617,0,0,5600,0.45298790000379086,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
350,0.6773423343116205,3.559265863981896,5.379649155553724,5.747857142857143,6.27046057309024,0.03231523931026459,60.85615158081055,0,0,5600,0.44431799999438226,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
400,0.67778729585162,3.5565747645590453,5.383286566077952,5.747857142857143,6.269226493541417,0.02935101091861725,61.69185256958008,0,0,5600,0.4682584998663515,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
450,0.6848323041092863,3.570332631649882,5.3973111331023125,5.747857142857143,6.300009987478511,0.015286740846931934,61.108028411865234,0,0,5600,0.5002748998813331,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
500,0.6971217246553806,3.5781131245535134,5.41310421660924,5.747857142857143,6.303009342738494,0.011002701707184315,65.71906280517578,0,0,5600,0.42820409988053143,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
550,0.7040785256901128,3.575682973693807,5.411037644996698,5.747857142857143,6.314515828244372,0.0041933669708669186,61.516658782958984,0,0,5600,0.4495321998838335,5,erratic,coarse,2016-03-27,2016-03-28,2016-04-24
