fold,demand_type,ablation_name,removed_feature_group,removed_features,removed_feature_count,retained_feature_count,training_rows,selected_rounds,train_end,test_start,test_end,full_xgb_wrmsse,ablation_wrmsse,delta_wrmsse,wrmsse_change_percentage,full_xgb_mae,ablation_mae,delta_mae,mae_change_percentage,full_xgb_rmse,ablation_rmse,delta_rmse,rmse_change_percentage,feature_group_useful_wrmsse,feature_group_harmful_wrmsse,hierarchy_levels_worsened,prediction_rows,series_count,horizon_count,training_seconds,prediction_seconds
3,lumpy,without_rolling,rolling,"rolling_mean_7, rolling_std_7, rolling_mean_28, rolling_std_28",4,14,360200,390,2016-02-28,2016-02-29,2016-03-27,0.9095788029337192,0.9995581674898393,0.0899793645561201,9.89242100474464,1.387373863011765,1.4875465026271661,0.10017263961540124,7.220306096724541,2.334650063047163,2.439072948161572,0.10442288511440889,4.472742479364001,True,False,10,5600,200,28,4.5019789999350905,0.29934999998658895
3,smooth,without_calendar,calendar,"is_weekend, weekday, month, year",4,14,360200,400,2016-02-28,2016-02-29,2016-03-27,0.6185225190336855,0.7110918125033132,0.09256929346962772,14.966196156325601,2.5240623922031955,2.6023370908783443,0.0782746986751488,3.101139611958032,3.910346999839852,4.013112648815457,0.10276564897560503,2.6280442369900623,True,False,12,5600,200,28,5.620950700016692,0.2945940000936389
3,smooth,without_event_snap,event_snap,"event_flag, event_type_encoded, snap_flag",3,15,360200,400,2016-02-28,2016-02-29,2016-03-27,0.6185225190336855,0.6148650616038904,-0.0036574574297950635,-0.5913216281129247,2.5240623922031955,2.516241858393987,-0.007820533809208552,-0.3098391637768585,3.910346999839852,3.900450149266553,-0.00989685057329881,-0.25309392168275946,False,True,2,5600,200,28,5.2156655001454055,0.2524565998464823
3,smooth,without_lag,lag,"lag_7, lag_14, lag_28, lag_56",4,14,360200,400,2016-02-28,2016-02-29,2016-03-27,0.6185225190336855,0.6585877523904424,0.040065233356756935,6.477570682365881,2.5240623922031955,2.5444325031484603,0.020370110945264752,0.8070367439484789,3.910346999839852,3.979813293941306,0.0694662941014541,1.77647390638987,True,False,12,5600,200,28,4.967728599905968,0.3245367999188602
3,smooth,without_price,price,"sell_price, price_change, price_vs_28d_avg",3,15,360200,400,2016-02-28,2016-02-29,2016-03-27,0.6185225190336855,0.6318072150294773,0.013284695995791851,2.147811209290563,2.5240623922031955,2.523883694319759,-0.00017869788343638504,-0.007079772829244677,3.910346999839852,3.9194493570893965,0.009102357249544557,0.23277620246789718,True,False,12,5600,200,28,4.270675100153312,0.235551199875772
3,smooth,without_rolling,rolling,"rolling_mean_7, rolling_std_7, rolling_mean_28, rolling_std_28",4,14,360200,400,2016-02-28,2016-02-29,2016-03-27,0.6185225190336855,0.6211951322418868,0.0026726132082013354,0.4320963466902943,2.5240623922031955,2.6644929942442106,0.1404306020410151,5.563673959677221,3.910346999839852,4.114542810550653,0.2041958107108015,5.221935821019576,True,False,6,5600,200,28,4.25718059996143,0.22770659998059273
4,erratic,without_calendar,calendar,"is_weekend, weekday, month, year",4,14,365800,150,2016-03-27,2016-03-28,2016-04-24,0.6447701367353782,0.7631939096366693,0.11842377290129114,18.366820383601876,3.4879937971622814,3.4995628354778248,0.011569038315543345,0.33168173420937674,5.359453992391577,5.3972745937925986,0.03782060140102139,0.7056801206748395,True,False,9,5600,200,28,1.6141131001058966,0.1928475999739021
4,erratic,without_event_snap,event_snap,"event_flag, event_type_encoded, snap_flag",3,15,365800,150,2016-03-27,2016-03-28,2016-04-24,0.6447701367353782,0.6464372833805699,0.0016671466451917416,0.25856449457056035,3.4879937971622814,3.4507699613326364,-0.03722383582964506,-1.0671990259824764,5.359453992391577,5.364303600518161,0.00484960812658386,0.09048698120122856,True,False,6,5600,200,28,1.6377828000113368,0.20207490003667772
4,erratic,without_lag,lag,"lag_7, lag_14, lag_28, lag_56",4,14,365800,150,2016-03-27,2016-03-28,2016-04-24,0.6447701367353782,0.6642884985771877,0.01951836184180955,3.0271814294370976,3.4879937971622814,3.484041037815623,-0.003952759346658397,-0.11332472408277312,5.359453992391577,5.415096117226556,0.055642124834978546,1.038205102869986,True,False,12,5600,200,28,1.5793059000279754,0.21958850021474063
4,erratic,without_price,price,"sell_price, price_change, price_vs_28d_avg",3,15,365800,150,2016-03-27,2016-03-28,2016-04-24,0.6447701367353782,0.6421819446321296,-0.0025881921032485655,-0.4014131480023542,3.4879937971622814,3.4804051555506885,-0.0075886416115928945,-0.21756465329057545,5.359453992391577,5.4264413169827055,0.06698732459112833,1.2498908412354188,False,True,3,5600,200,28,1.7656121000181884,0.24113969993777573
4,erratic,without_rolling,rolling,"rolling_mean_7, rolling_std_7, rolling_mean_28, rolling_std_28",4,14,365800,150,2016-03-27,2016-03-28,2016-04-24,0.6447701367353782,0.6729044093959611,0.028134272660582882,4.3634577747402,3.4879937971622814,3.608056989312172,0.1200631921498907,3.442184795384964,5.359453992391577,5.3973828730022975,0.037928880610720306,0.7077004609903388,True,False,9,5600,200,28,2.055299500003457,0.24349289992824197
4,intermittent,without_calendar,calendar,"is_weekend, weekday, month, year",4,14,365800,810,2016-03-27,2016-03-28,2016-04-24,0.9247359801043784,1.097301066734943,0.17256508663056458,18.661011396040468,0.7658029965670747,0.7980869830101229,0.032283986443048196,4.215703854355514,1.639729202049562,1.8284429042303654,0.1887137021808034,11.508833406450451,True,False,12,5600,200,28,8.944407899864018,0.2958201998844743
4,intermittent,without_event_snap,event_snap,"event_flag, event_type_encoded, snap_flag",3,15,365800,810,2016-03-27,2016-03-28,2016-04-24,0.9247359801043784,0.8705125206798635,-0.0542234594245149,-5.863669262484465,0.7658029965670747,0.7600168482994325,-0.005786148267642233,-0.7555661565154816,1.639729202049562,1.5094142656099192,-0.13031493643964276,-7.9473449809125185,False,True,0,5600,200,28,9.845137899974361,0.26224260008893907
4,intermittent,without_lag,lag,"lag_7, lag_14, lag_28, lag_56",4,14,365800,810,2016-03-27,2016-03-28,2016-04-24,0.9247359801043784,0.8189440434280987,-0.10579193667627973,-11.440231477133462,0.7658029965670747,0.7677113542656427,0.0019083576985680084,0.24919694844793677,1.639729202049562,1.502422260375306,-0.13730694167425606,-8.37375717299117,False,True,0,5600,200,28,9.380205699941143,0.3165788999758661
4,intermittent,without_price,price,"sell_price, price_change, price_vs_28d_avg",3,15,365800,810,2016-03-27,2016-03-28,2016-04-24,0.9247359801043784,0.9643978462278988,0.039661866123520406,4.2889935048319,0.7658029965670747,0.7458614757155094,-0.01994152085156531,-2.604001413021199,1.639729202049562,1.4548502812035358,-0.1848789208460262,-11.274966660039889,True,False,4,5600,200,28,8.567154600052163,0.26611090009100735
4,intermittent,without_rolling,rolling,"rolling_mean_7, rolling_std_7, rolling_mean_28, rolling_std_28",4,14,365800,810,2016-03-27,2016-03-28,2016-04-24,0.9247359801043784,0.9491124110469726,0.02437643094259423,2.6360422290309033,0.7658029965670747,0.7900962056591692,0.024293209092094425,3.1722530730482257,1.639729202049562,1.5920310769366803,-0.04769812511288163,-2.9089025830156507,True,False,4,5600,200,28,9.65570140001364,0.2529974998906255
4,lumpy,without_calendar,calendar,"is_weekend, weekday, month, year",4,14,365800,380,2016-03-27,2016-03-28,2016-04-24,0.8492182621500002,0.9833008226108757,0.13408256046087552,15.78893983290153,1.39940153109708,1.3944489702431435,-0.004952560853936472,-0.3539056335070495,2.5391843759752915,2.570102780156507,0.030918404181215386,1.2176510092670896,True,False,12,5600,200,28,3.322898000013083,0.1989482999779284
4,lumpy,without_event_snap,event_snap,"event_flag, event_type_encoded, snap_flag",3,15,365800,380,2016-03-27,2016-03-28,2016-04-24,0.8492182621500002,1.012590716849033,0.16337245469903272,19.237981798155882,1.39940153109708,1.3870309807110295,-0.012370550386050505,-0.883988627363616,2.5391843759752915,2.5673733082130017,0.02818893223771024,1.110156966324392,True,False,12,5600,200,28,3.701543200062588,0.23828230006620288
4,lumpy,without_lag,lag,"lag_7, lag_14, lag_28, lag_56",4,14,365800,380,2016-03-27,2016-03-28,2016-04-24,0.8492182621500002,0.8902335637073348,0.04101530155733457,4.829771495197769,1.39940153109708,1.3978795979511258,-0.0015219331459541685,-0.10875600120010073,2.5391843759752915,2.5486112136077437,0.009426837632452223,0.3712545540861486,True,False,12,5600,200,28,4.598712099948898,0.2386425998993218
4,lumpy,without_price,price,"sell_price, price_change, price_vs_28d_avg",3,15,365800,380,2016-03-27,2016-03-28,2016-04-24,0.8492182621500002,0.9554524168238407,0.10623415467384056,12.50964085544784,1.39940153109708,1.3858807847303356,-0.013520746366744385,-0.9661806183779584,2.5391843759752915,2.5847147063319595,0.04553033035666809,1.7931084795360739,True,False,12,5600,200,28,3.938879699911922,0.24273220007307827
4,lumpy,without_rolling,rolling,"rolling_mean_7, rolling_std_7, rolling_mean_28, rolling_std_28",4,14,365800,380,2016-03-27,2016-03-28,2016-04-24,0.8492182621500002,0.879977248923238,0.03075898677323785,3.622035481828203,1.39940153109708,1.48224639886458,0.0828448677675,5.920021232401584,2.5391843759752915,2.613667672745602,0.0744832967703104,2.933355193700798,True,False,8,5600,200,28,4.009606999810785,0.234310100087896
4,smooth,without_calendar,calendar,"is_weekend, weekday, month, year",4,14,365800,400,2016-03-27,2016-03-28,2016-04-24,0.5388673909676954,0.6553064913801434,0.11643910041244798,21.608117760354215,2.624678176266384,2.6938772718386828,0.06919909557229875,2.636479252886339,4.204688826686091,4.318577410669359,0.11388858398326818,2.7086090951712354,True,False,12,5600,200,28,3.7854981999844313,0.2124413000419736
4,smooth,without_event_snap,event_snap,"event_flag, event_type_encoded, snap_flag",3,15,365800,400,2016-03-27,2016-03-28,2016-04-24,0.5388673909676954,0.51993690322207,-0.018930487745625446,-3.5130141595003863,2.624678176266384,2.606588151326089,-0.018090024940295102,-0.6892283063071847,4.204688826686091,4.160253889802943,-0.04443493688314781,-1.0567948952876267,False,True,0,5600,200,28,4.587945899926126,0.24198130005970597
4,smooth,without_lag,lag,"lag_7, lag_14, lag_28, lag_56",4,14,365800,400,2016-03-27,2016-03-28,2016-04-24,0.5388673909676954,0.5410706222734791,0.002203231305783704,0.40886335724029466,2.624678176266384,2.6301549017039854,0.00547672543760136,0.20866274147911062,4.204688826686091,4.121165910424575,-0.08352291626151587,-1.9864232456731912,True,False,10,5600,200,28,4.317625400144607,0.241607999894768
4,smooth,without_price,price,"sell_price, price_change, price_vs_28d_avg",3,15,365800,400,2016-03-27,2016-03-28,2016-04-24,0.5388673909676954,0.549275426589222,0.01040803562152659,1.9314651055124883,2.624678176266384,2.6463685559758283,0.02169037970944432,0.8264014958321091,4.204688826686091,4.29515964592904,0.09047081924294886,2.1516650333017173,True,False,12,5600,200,28,4.008525699842721,0.23804540000855923
4,smooth,without_rolling,rolling,"rolling_mean_7, rolling_std_7, rolling_mean_28, rolling_std_28",4,14,365800,400,2016-03-27,2016-03-28,2016-04-24,0.5388673909676954,0.5467141160695597,0.007846725101864238,1.456151408192121,2.624678176266384,2.6819431609201376,0.057264984653753626,2.181790711393551,4.204688826686091,4.331433272661833,0.12674444597574208,3.0143597112663203,True,False,7,5600,200,28,4.354503700044006,0.2390523999929428
5,erratic,without_calendar,calendar,"is_weekend, weekday, month, year",4,14,371400,150,2016-04-24,2016-04-25,2016-05-22,0.7217048954332584,0.8544031609937558,0.13269826556049735,18.386776423462543,3.2345626298882832,3.2973349815873165,0.06277235169903328,1.940675104541146,5.278287345291492,5.351464693083111,0.07317734779161889,1.38638431378498,True,False,12,5600,200,28,1.6303324999753386,0.2031457000412047
5,erratic,without_event_snap,event_snap,"event_flag, event_type_encoded, snap_flag",3,15,371400,150,2016-04-24,2016-04-25,2016-05-22,0.7217048954332584,0.7050357682438347,-0.016669127189423705,-2.3096874213963576,3.2345626298882832,3.2635852632132756,0.02902263332499233,0.8972660803292198,5.278287345291492,5.286701840847904,0.00841449555641205,0.15941715571658333,False,True,5,5600,200,28,1.6711492999456823,0.18944339989684522
5,erratic,without_lag,lag,"lag_7, lag_14, lag_28, lag_56",4,14,371400,150,2016-04-24,2016-04-25,2016-05-22,0.7217048954332584,0.7500619691482564,0.02835707371499796,3.929178518038798,3.2345626298882832,3.260372979024292,0.02581034913600888,0.7979548424109608,5.278287345291492,5.303533464553346,0.025246119261853828,0.4783013430364811,True,False,12,5600,200,28,1.7050985000096262,0.21826500003226101
5,erratic,without_price,price,"sell_price, price_change, price_vs_28d_avg",3,15,371400,150,2016-04-24,2016-04-25,2016-05-22,0.7217048954332584,0.7007245368031445,-0.020980358630113938,-2.907055052954695,3.2345626298882832,3.2433727228007876,0.008810092912504341,0.2723735453781777,5.278287345291492,5.260589031569353,-0.017698313722139147,-0.3353040970368346,False,True,0,5600,200,28,2.522803300060332,0.2367710000835359
5,erratic,without_rolling,rolling,"rolling_mean_7, rolling_std_7, rolling_mean_28, rolling_std_28",4,14,371400,150,2016-04-24,2016-04-25,2016-05-22,0.7217048954332584,0.6624718123755736,-0.05923308305768482,-8.207382745010431,3.2345626298882832,3.5322362768330744,0.29767364694479115,9.202902556104544,5.278287345291492,5.5017555033141905,0.22346815802269848,4.23372475585369,False,True,4,5600,200,28,2.1695687000174075,0.24122119997628033
5,intermittent,without_calendar,calendar,"is_weekend, weekday, month, year",4,14,371400,460,2016-04-24,2016-04-25,2016-05-22,1.2779566524008916,1.3542689877734408,0.07631233537254922,5.971433790745685,0.8152679966779605,0.8380621761375057,0.022794179459545205,2.795912454852456,1.9743166096752205,2.1363420532086117,0.1620254435333912,8.206659597522444,True,False,12,5600,200,28,4.19654450006783,0.23507399996742606
5,intermittent,without_event_snap,event_snap,"event_flag, event_type_encoded, snap_flag",3,15,371400,460,2016-04-24,2016-04-25,2016-05-22,1.2779566524008916,1.194822122699829,-0.08313452970106261,-6.505269920139946,0.8152679966779605,0.8205131058524369,0.005245109174476403,0.6433601215611408,1.9743166096752205,1.9968255642276576,0.022508954552437066,1.1400883952518557,False,True,0,5600,200,28,5.458567299880087,0.27658939990215003
5,intermittent,without_lag,lag,"lag_7, lag_14, lag_28, lag_56",4,14,371400,460,2016-04-24,2016-04-25,2016-05-22,1.2779566524008916,1.180078288636685,-0.09787836376420667,-7.65897368899978,0.8152679966779605,0.8273716704632118,0.012103673785251345,1.4846251581775785,1.9743166096752205,2.007429699360956,0.03311308968573545,1.6771924788285417,False,True,3,5600,200,28,5.7198992997873574,0.4008462999481708
5,intermittent,without_price,price,"sell_price, price_change, price_vs_28d_avg",3,15,371400,460,2016-04-24,2016-04-25,2016-05-22,1.2779566524008916,1.183442987560792,-0.09451366484009971,-7.395686282671426,0.8152679966779605,0.8231599704256223,0.007891973747661818,0.9680220221841029,1.9743166096752205,1.83580457234703,-0.1385120373281905,-7.015695286632677,False,True,0,5600,200,28,6.234319299925119,0.24735289998352528
5,intermittent,without_rolling,rolling,"rolling_mean_7, rolling_std_7, rolling_mean_28, rolling_std_28",4,14,371400,460,2016-04-24,2016-04-25,2016-05-22,1.2779566524008916,1.2482877488287119,-0.029668903572179772,-2.3215891960373565,0.8152679966779605,0.8414020512277577,0.026134054549797225,3.205578368866165,1.9743166096752205,1.8649442642469543,-0.10937234542826624,-5.539757143929323,False,True,2,5600,200,28,5.020874499808997,0.2382933998014778
5,lumpy,without_calendar,calendar,"is_weekend, weekday, month, year",4,14,371400,450,2016-04-24,2016-04-25,2016-05-22,1.1351837026603606,1.2306390291168268,0.09545532645646615,8.408799935443202,1.4687653336917823,1.4614496057208661,-0.007315727970916175,-0.49808691716108866,2.764840396805765,2.7786684661036825,0.013828069297917356,0.5001398747606913,True,False,9,5600,200,28,4.119989000027999,0.21125320019200444
5,lumpy,without_event_snap,event_snap,"event_flag, event_type_encoded, snap_flag",3,15,371400,450,2016-04-24,2016-04-25,2016-05-22,1.1351837026603606,1.1438866829919092,0.008702980331548593,0.7666583224506057,1.4687653336917823,1.4693949776521809,0.0006296439603985515,0.04286892847722134,2.764840396805765,2.7773894273519306,0.012549030546165518,0.45387902175704176,True,False,8,5600,200,28,4.786196700064465,0.24486659979447722
5,lumpy,without_lag,lag,"lag_7, lag_14, lag_28, lag_56",4,14,371400,450,2016-04-24,2016-04-25,2016-05-22,1.1351837026603606,1.217104964945589,0.08192126228522834,7.216564340488831,1.4687653336917823,1.4900948448993014,0.021329511207519136,1.4522068786786257,2.764840396805765,2.8175316408608375,0.05269124405507242,1.9057607851775782,True,False,12,5600,200,28,6.26086589996703,0.3130769000854343
5,lumpy,without_price,price,"sell_price, price_change, price_vs_28d_avg",3,15,371400,450,2016-04-24,2016-04-25,2016-05-22,1.1351837026603606,1.337400202159614,0.20221649949925347,17.81354850544003,1.4687653336917823,1.4607013476301107,-0.00806398606167158,-0.5490316170114479,2.764840396805765,2.8235603264787703,0.05871992967300521,2.1238090177228552,True,False,12,5600,200,28,4.493779999902472,0.2541996000800282
5,lumpy,without_rolling,rolling,"rolling_mean_7, rolling_std_7, rolling_mean_28, rolling_std_28",4,14,371400,450,2016-04-24,2016-04-25,2016-05-22,1.1351837026603606,1.0402209087478052,-0.09496279391255547,-8.365412020099068,1.4687653336917823,1.5273024992298867,0.058537165538104396,3.985467534896784,2.764840396805765,2.8063386747250614,0.04149827791929628,1.5009285153399619,False,True,0,5600,200,28,5.183723299996927,0.2592452000826597
5,smooth,without_calendar,calendar,"is_weekend, weekday, month, year",4,14,371400,185,2016-04-24,2016-04-25,2016-05-22,0.6304336320589443,0.7738621937437058,0.14342856168476148,22.75077889108416,2.4941884126585503,2.56924809659694,0.07505968393838991,3.00938307456829,3.899229938630924,3.9984210823962556,0.09919114376533145,2.5438649509384637,True,False,12,5600,200,28,1.8928823999594897,0.2029987999703735
5,smooth,without_event_snap,event_snap,"event_flag, event_type_encoded, snap_flag",3,15,371400,185,2016-04-24,2016-04-25,2016-05-22,0.6304336320589443,0.6898969750429428,0.05946334298399847,9.432133687061729,2.4941884126585503,2.5170611498725233,0.022872737213972982,0.9170412747444759,3.899229938630924,3.9322748398759333,0.03304490124500914,0.847472494956573,True,False,12,5600,200,28,1.8969441999215633,0.20075930003076792
5,smooth,without_lag,lag,"lag_7, lag_14, lag_28, lag_56",4,14,371400,185,2016-04-24,2016-04-25,2016-05-22,0.6304336320589443,0.7159720113779887,0.0855383793190444,13.568181481638772,2.4941884126585503,2.506713815809469,0.012525403150918546,0.5021835193904917,3.899229938630924,3.9861007643836786,0.0868708257527544,2.2278969724790323,True,False,12,5600,200,28,1.9702453999780118,0.23378899996168911
5,smooth,without_price,price,"sell_price, price_change, price_vs_28d_avg",3,15,371400,185,2016-04-24,2016-04-25,2016-05-22,0.6304336320589443,0.6262976071976131,-0.0041360248613312445,-0.6560603132519006,2.4941884126585503,2.4879242558938652,-0.006264156764685058,-0.25115010289090817,3.899229938630924,3.8764231265227185,-0.022806812108205676,-0.5849055446115464,False,True,2,5600,200,28,1.8802787000313401,0.22348239994607866
5,smooth,without_rolling,rolling,"rolling_mean_7, rolling_std_7, rolling_mean_28, rolling_std_28",4,14,371400,185,2016-04-24,2016-04-25,2016-05-22,0.6304336320589443,0.6156987182019612,-0.014734913856983112,-2.3372664635387705,2.4941884126585503,2.6487332162819803,0.15454480362343004,6.196196038722714,3.899229938630924,4.093157944930318,0.19392800629939355,4.973495006747012,False,True,5,5600,200,28,2.1925967999268323,0.226564500015229
